x,E,N,z,h
12.79883231,259971.251,4203334.215,3559.219482,22.4933593880592
12.82546982,259971.2749,4203334.203,3559.217773,22.4980702773995
12.85210733,259971.2988,4203334.192,3559.219238,22.5027811667398
12.87874485,259971.3227,4203334.18,3559.216797,22.5074920578486
12.90538236,259971.3467,4203334.168,3559.217285,22.5122029471889
12.93201987,259971.3706,4203334.156,3559.215088,22.5169138365292
12.95865739,259971.3945,4203334.145,3559.214355,22.521624727638
12.9852949,259971.4184,4203334.133,3559.209229,22.5263356169784
13.01193241,259971.4424,4203334.121,3559.200928,22.5310465063187
13.03856993,259971.4663,4203334.11,3559.189941,22.5357573974275
13.06520744,259971.4902,4203334.098,3559.177979,22.5404682867678
13.09184495,259971.5141,4203334.086,3559.167725,22.5451791761081
13.11848247,259971.5381,4203334.074,3559.160645,22.5498900672169
13.14511998,259971.562,4203334.063,3559.152344,22.5546009565572
13.17175749,259971.5859,4203334.051,3559.148193,22.5593118458975
13.19839501,259971.6098,4203334.039,3559.141602,22.5640227370063
13.22503252,259971.6338,4203334.028,3559.13916,22.5687336263466
13.25167003,259971.6577,4203334.016,3559.134766,22.5734445156869
13.27830755,259971.6816,4203334.004,3559.131348,22.5781554067958
13.30494506,259971.7055,4203333.993,3559.126709,22.5828662961361
